CityCode,CountryCode,Name,UtcOffset,TimeZoneId,Airports
SEQ,ID,,,,
SER,US,,,,
SES,US,,,,
SET,HN,,,,
SEU,TZ,,,,
SEV,UA,,,,
SEW,EG,,,,
SEX,DE,,,,
SEY,MR,,,,
SEZ,SC,,,,{'AirportCode': 'SEZ'}
SFA,TN,,,,
SFC,GP,,,,
SFD,VE,,,,
SFE,PH,,,,
SFG,GP,,,,
SFH,MX,,,,
SFI,MA,,,,
SFJ,GL,,,,
SFK,BR,,,,
SFL,CV,,,,
SFM,US,,,,
SFN,AR,,,,{'AirportCode': 'SFN'}
SFO,US,,,,{'AirportCode': 'SFO'}
SFP,AU,,,,
SFQ,TR,,,,{'AirportCode': 'GNY'}
SFR,US,,,,
SFS,PH,,,,
SFT,SE,,,,{'AirportCode': 'SFT'}
SFU,PG,,,,
SFV,BR,,,,
SFW,PA,,,,
SFX,VE,,,,
SFZ,US,,,,
SGA,AF,,,,
SGB,PG,,,,
SGC,RU,,,,
SGD,DK,,,,
SGE,DE,,,,
SGF,US,,,,{'AirportCode': 'SGF'}
SGG,MY,,,,
SGH,US,,,,
SGI,PK,,,,
SGJ,PG,,,,
SGK,PG,,,,
SGM,MX,,,,
SGN,VN,,,,{'AirportCode': 'SGN'}
SGO,AU,,,,
SGP,AU,,,,
SGQ,ID,,,,
SGS,PH,,,,
SGT,US,,,,
SGU,US,,,,{'AirportCode': 'SGU'}
SGV,AR,,,,
SGW,US,,,,
SGX,TZ,,,,
SGY,US,,,,
SGZ,TH,,,,
SHA,CN,,,,"{'AirportCode': ['PVG', 'SHA']}"
SHB,JP,,,,{'AirportCode': 'SHB'}
SHC,ET,,,,{'AirportCode': 'SHC'}
SHD,US,,,,
SHE,CN,,,,{'AirportCode': 'SHE'}
SHF,CN,,,,
SHG,US,,,,
SHH,US,,,,
SHI,JP,,,,
SHJ,AE,,,,{'AirportCode': 'SHJ'}
SHK,LS,,,,
SHL,IN,,,,{'AirportCode': 'SHL'}
SHM,JP,,,,
SHN,US,,,,
SHO,KR,,,,
SHP,CN,,,,
SHQ,AU,,,,
SHR,US,,,,{'AirportCode': 'SHR'}
SHS,CN,,,,
SHT,AU,,,,
SHU,AU,,,,
SHV,US,,,,"{'AirportCode': ['DTN', 'SHV']}"
SHW,SA,,,,
SHX,US,,,,
SHY,TZ,,,,
SHZ,LS,,,,
SIA,CN,,,,"{'AirportCode': ['SIA', 'XIY']}"
SIB,CG,,,,
SIC,TR,,,,
SID,CV,,,,{'AirportCode': 'SID'}
SIE,PT,,,,
SIF,NP,,,,
SIH,NP,,,,
SII,MA,,,,
SIJ,IS,,,,
SIK,US,,,,
SIL,PG,,,,
SIM,PG,,,,
SIN,SG,,,,{'AirportCode': 'SIN'}
SIO,AU,,,,
SIP,UA,,,,
SIQ,ID,,,,
SIR,CH,,,,{'AirportCode': 'SIR'}
SIS,ZA,,,,{'AirportCode': 'SIS'}
SIT,US,,,,{'AirportCode': 'SIT'}
SIU,NI,,,,
SIV,US,,,,
SIW,ID,,,,
SIX,AU,,,,
SIY,US,,,,
SIZ,PG,,,,
SJA,PE,,,,
SJB,BO,,,,
SJC,US,,,,{'AirportCode': 'SJC'}
SJD,MX,,,,{'AirportCode': 'SJD'}
SJE,CO,,,,
SJF,VI,,,,
SJG,CO,,,,
SJH,CO,,,,
SJI,PH,,,,
SJJ,BA,,,,{'AirportCode': 'SJJ'}
SJK,BR,,,,
SJL,BR,,,,
SJM,DO,,,,
SJN,US,,,,
SJO,CR,,,,{'AirportCode': 'SJO'}
SJP,BR,,,,{'AirportCode': 'SJP'}
SJQ,ZM,,,,
SJR,CO,,,,
SJS,BO,,,,
SJT,US,,,,
SJU,PR,,,,{'AirportCode': 'SJU'}
SJV,BO,,,,
SJW,CN,,,,{'AirportCode': 'SJW'}
SJX,BZ,,,,
SJY,FI,,,,
SJZ,PT,,,,
SKB,KN,,,,{'AirportCode': 'SKB'}
SKC,PG,,,,
SKD,UZ,,,,
SKE,NO,,,,
SKG,GR,,,,{'AirportCode': 'SKG'}
SKH,NP,,,,
SKI,DZ,,,,
SKJ,US,,,,
SKK,US,,,,
SKL,GB,,,,
SKM,GY,,,,
SKN,NO,,,,
SKO,NG,,,,
SKP,MK,,,,{'AirportCode': 'SKP'}
SKQ,LS,,,,
SKR,ET,,,,
SKS,DK,,,,
SKT,PK,,,,
SKU,GR,,,,
SKV,EG,,,,
SKW,US,,,,
SKX,RU,,,,
SKY,US,,,,
SKZ,PK,,,,
SLA,AR,,,,{'AirportCode': 'SLA'}
SLB,US,,,,
SLC,US,,,,{'AirportCode': 'SLC'}
SLD,SK,,,,
SLE,US,,,,
SLF,SA,,,,
SLG,US,,,,
SLH,VU,,,,
SLI,ZM,,,,
SLK,US,,,,
SLL,OM,,,,
SLM,ES,,,,
SLN,US,,,,
SLO,US,,,,
SLP,MX,,,,{'AirportCode': 'SLP'}
SLQ,US,,,,
SLR,US,,,,
SLS,BG,,,,
SLT,US,,,,
SLU,LC,,,,{'AirportCode': 'UVF'}
SLV,IN,,,,
SLW,MX,,,,{'AirportCode': 'SLW'}
SLX,TC,,,,
SLY,RU,,,,
SLZ,BR,,,,{'AirportCode': 'SLZ'}
SMA,PT,,,,
SMB,CL,,,,
SMC,CO,,,,
SME,US,,,,
SMG,PE,,,,
SMH,PG,,,,
SMI,GR,,,,{'AirportCode': 'SMI'}
SMJ,PG,,,,
SMK,US,,,,
SML,BS,,,,
SMM,MY,,,,
SMN,US,,,,
SMO,US,,,,
SMP,PG,,,,
SMQ,ID,,,,
SMR,CO,,,,{'AirportCode': 'SMR'}
SMS,MG,,,,
SMT,TW,,,,
SMU,US,,,,
SMV,CH,,,,
SMW,MA,,,,
SMX,US,,,,{'AirportCode': 'SMX'}
SMY,SN,,,,
SMZ,SR,,,,
SNA,US,,,,{'AirportCode': 'SNA'}
SNB,AU,,,,
SNC,EC,,,,
SND,LA,,,,
SNE,CV,,,,
SNF,VE,,,,
SNG,BO,,,,
SNH,AU,,,,
SNI,LR,,,,
SNJ,CU,,,,
SNK,US,,,,
SNL,US,,,,
SNM,BO,,,,
SNN,IE,,,,{'AirportCode': 'SNN'}
SNO,TH,,,,
SNP,US,,,,{'AirportCode': 'STT'}
SNQ,MX,,,,
SNR,FR,,,,
SNS,US,,,,
SNT,CO,,,,
SNU,CU,,,,{'AirportCode': 'SNU'}
SNV,VE,,,,
SNW,MM,,,,
SNX,DO,,,,
SNY,US,,,,
SNZ,BR,,,,
SOA,VN,,,,
SOB,HU,,,,
SOC,ID,,,,{'AirportCode': 'SOC'}
SOD,BR,,,,
SOE,CG,,,,
SOF,BG,,,,{'AirportCode': 'SOF'}
SOG,NO,,,,
SOH,CO,,,,
SOI,AU,,,,
SOJ,NO,,,,
SOK,LS,,,,
SOL,US,,,,
SOM,VE,,,,
SON,VU,,,,
SOO,SE,,,,
SOP,US,,,,
SOQ,ID,,,,
SOR,SY,,,,
SOT,FI,,,,
SOU,GB,,,,
SOV,US,,,,
SOW,US,,,,
SOX,CO,,,,
SOY,GB,,,,
SOZ,FR,,,,
SPA,US,,,,
SPC,ES,,,,{'AirportCode': 'SPC'}
SPD,BD,,,,
SPE,MY,,,,
SPF,US,,,,
SPH,PG,,,,
SPI,US,,,,{'AirportCode': 'SPI'}
SPJ,GR,,,,
SPK,JP,,,,{'AirportCode': 'CTS'}
SPM,DE,,,,
SPN,MP,,,,
SPO,ES,,,,
SPP,AO,,,,
SPQ,US,,,,
SPR,BZ,,,,
SPS,US,,,,
SPT,MY,,,,
SPU,HR,,,,{'AirportCode': 'SPU'}
SPV,PG,,,,
SPW,US,,,,
SPY,CI,,,,
SPZ,US,,,,
SQA,US,,,,
SQB,CO,,,,
SQC,AU,,,,
SQD,PE,,,,
SQE,CO,,,,
SQF,CO,,,,
SQG,ID,,,,
SQH,VN,,,,
SQI,US,,,,
SQJ,ET,,,,
SQK,EG,,,,
SQL,US,,,,
SQM,BR,,,,
SQN,ID,,,,
SQO,SE,,,,
SQP,AU,,,,
SQQ,LT,,,,
SQR,ID,,,,
SQV,US,,,,
SQZ,GB,,,,
SRA,BR,,,,
SRB,BO,,,,
SRC,US,,,,
SRD,BO,,,,
SRE,BO,,,,
SRF,US,,,,
SRG,ID,,,,{'AirportCode': 'SRG'}
SRH,TD,,,,
SRI,ID,,,,
SRJ,BO,,,,
SRK,SL,,,,
SRL,MX,,,,
SRM,AU,,,,
SRN,AU,,,,
SRO,CO,,,,
SRP,NO,,,,
SRQ,US,,,,{'AirportCode': 'SRQ'}
SRR,AU,,,,
SRS,CO,,,,
SRT,UG,,,,
SRU,US,,,,
SRV,US,,,,
SRW,US,,,,
SRX,LY,,,,
SRY,IR,,,,
SRZ,BO,,,,{'AirportCode': 'VVI'}
SSA,BR,,,,{'AirportCode': 'SSA'}
SSC,US,,,,
SSD,CO,,,,
SSE,IN,,,,
SSG,GQ,,,,{'AirportCode': 'SSG'}
SSH,EG,,,,{'AirportCode': 'SSH'}
SSI,US,,,,
SSK,AU,,,,
SSL,CO,,,,
SSM,US,,,,
SSO,BR,,,,
SSP,AU,,,,
SSQ,CA,,,,
SSR,VU,,,,
SSS,PG,,,,
SST,AR,,,,
SSU,US,,,,
SSV,PH,,,,
SSW,US,,,,
SSY,AO,,,,
SSZ,BR,,,,
STA,DK,,,,
STB,VE,,,,
STC,US,,,,
STD,VE,,,,
STE,US,,,,
STF,AU,,,,
STG,US,,,,
STH,AU,,,,
STI,DO,,,,{'AirportCode': 'STI'}
STJ,US,,,,
STK,US,,,,
STL,US,,,,{'AirportCode': 'STL'}
STM,BR,,,,
STO,SE,,,,"{'AirportCode': ['ARN', 'BMA']}"
STQ,US,,,,
STR,DE,,,,"{'AirportCode': ['STR', 'ZWS']}"
STS,US,,,,{'AirportCode': 'STS'}
STT,VI,,,,
STU,BZ,,,,
STV,IN,,,,{'AirportCode': 'STV'}
STW,RU,,,,{'AirportCode': 'STW'}
STX,VI,,,,
STY,UY,,,,
STZ,BR,,,,
SUA,US,,,,
SUB,ID,,,,{'AirportCode': 'SUB'}
SUC,US,,,,
SUD,US,,,,
SUE,US,,,,
SUF,IT,,,,{'AirportCode': 'SUF'}
SUG,PH,,,,
SUH,OM,,,,
SUI,GE,,,,
SUJ,RO,,,,
SUK,KR,,,,
SUL,PK,,,,
SUN,US,,,,{'AirportCode': 'SUN'}
SUO,US,,,,
SUP,ID,,,,
SUQ,EC,,,,
SUR,CA,,,,
SUT,TZ,,,,
SUU,US,,,,
SUV,FJ,,,,
SUW,US,,,,
SUX,US,,,,
SUY,IS,,,,
SUZ,PG,,,,
SVA,US,,,,
SVB,MG,,,,
SVC,US,,,,
SVD,VC,,,,
SVE,US,,,,
SVF,BJ,,,,
SVG,NO,,,,{'AirportCode': 'SVG'}
SVH,US,,,,
SVI,CO,,,,
SVJ,NO,,,,
SVK,BZ,,,,
SVL,FI,,,,
SVM,AU,,,,
SVP,AO,,,,
SVQ,ES,,,,{'AirportCode': 'SVQ'}
SVR,KH,,,,
SVS,US,,,,
SVT,BW,,,,
SVU,FJ,,,,
SVV,VE,,,,
SVW,US,,,,
SVX,RU,,,,{'AirportCode': 'SVX'}
SVY,SB,,,,
SVZ,VE,,,,{'AirportCode': 'SVZ'}
SWA,CN,,,,{'AirportCode': 'SWA'}
SWB,AU,,,,
SWC,AU,,,,
SWD,US,,,,
SWE,PG,,,,
SWF,US,,,,
SWG,PG,,,,
SWH,AU,,,,
SWI,GB,,,,
SWJ,VU,,,,
SWL,BS,,,,
SWM,BR,,,,
SWN,PK,,,,
SWO,US,,,,
SWP,NA,,,,
SWQ,ID,,,,
SWR,PG,,,,
SWS,GB,,,,
SWT,RU,,,,
SWU,KR,,,,
SWV,PK,,,,
SWW,US,,,,
SWX,BW,,,,
SWY,MY,,,,
SXA,PG,,,,
SXB,FR,,,,"{'AirportCode': ['SXB', 'XER']}"
SXD,FR,,,,
SXE,AU,,,,
SXG,ZM,,,,
SXH,PG,,,,
SXI,IR,,,,
SXJ,CN,,,,
SXK,ID,,,,
SXL,IE,,,,
SXM,SX,,,,{'AirportCode': 'SXM'}
SXN,BW,,,,
SXO,BR,,,,
SXP,US,,,,
SXQ,US,,,,
SXR,IN,,,,{'AirportCode': 'SXR'}
SXS,MY,,,,
SXT,MY,,,,
SXU,ET,,,,
SXV,IN,,,,
SXW,PG,,,,
SXX,BR,,,,
SXY,US,,,,
SXZ,TR,,,,
SYA,US,,,,
SYB,US,,,,
SYC,PE,,,,
SYD,AU,,,,{'AirportCode': 'SYD'}
SYE,YE,,,,
SYF,CA,,,,
SYH,NP,,,,
SYI,US,,,,
SYK,IS,,,,
SYL,US,,,,
SYM,CN,,,,
SYN,US,,,,
SYO,JP,,,,{'AirportCode': 'SYO'}
SYP,PA,,,,
SYR,US,,,,{'AirportCode': 'SYR'}
SYS,KR,,,,
SYT,FR,,,,
SYU,AU,,,,
SYV,US,,,,
SYX,CN,,,,{'AirportCode': 'SYX'}
SYY,GB,,,,
SYZ,IR,,,,{'AirportCode': 'SYZ'}
SZA,AO,,,,
SZC,CR,,,,
SZD,GB,,,,
SZF,TR,,,,{'AirportCode': 'SZF'}
SZG,AT,,,,"{'AirportCode': ['SZG', 'ZSB']}"
SZH,ID,,,,
SZK,ZA,,,,{'AirportCode': 'SZK'}
SZL,US,,,,
SZO,CN,,,,
SZP,US,,,,
SZQ,AR,,,,
SZR,BG,,,,
SZS,NZ,,,,
SZU,ML,,,,
SZV,CN,,,,
SZW,DE,,,,
SZX,CN,,,,{'AirportCode': 'SZX'}
SZZ,PL,,,,{'AirportCode': 'SZZ'}
TAA,SB,,,,
TAB,TT,,,,{'AirportCode': 'TAB'}
TAC,PH,,,,
TAD,US,,,,
TAE,KR,,,,{'AirportCode': 'TAE'}
TAG,PH,,,,
TAH,VU,,,,
TAI,YE,,,,
TAK,JP,,,,{'AirportCode': 'TAK'}
TAL,US,,,,
TAM,MX,,,,{'AirportCode': 'TAM'}
TAN,AU,,,,
TAO,CN,,,,{'AirportCode': 'TAO'}
TAP,MX,,,,
TAQ,AU,,,,
TAR,IT,,,,
TAS,UZ,,,,{'AirportCode': 'TAS'}
TAT,SK,,,,
TAU,CO,,,,
TAV,AS,,,,
TAW,UY,,,,
TAX,ID,,,,
TAY,EE,,,,
TAZ,TM,,,,
TBA,PG,,,,
TBB,VN,,,,
TBC,US,,,,
TBD,CO,,,,
TBE,PG,,,,
TBF,KI,,,,
TBG,PG,,,,
TBH,PH,,,,
TBI,BS,,,,
TBJ,TN,,,,
TBK,AU,,,,
TBL,AU,,,,
TBM,ID,,,,
TBO,TZ,,,,
TBP,PE,,,,
TBQ,PG,,,,
TBR,US,,,,
TBS,GE,,,,{'AirportCode': 'TBS'}
TBT,BR,,,,
TBU,TO,,,,{'AirportCode': 'TBU'}
TBV,MH,,,,
TBW,RU,,,,
TBX,CI,,,,
TBY,BW,,,,
TBZ,IR,,,,{'AirportCode': 'TBZ'}
TCA,AU,,,,
TCB,BS,,,,
TCC,US,,,,
TCD,CO,,,,
TCE,RO,,,,
TCF,HN,,,,
TCG,CN,,,,
TCH,GA,,,,
TCI,ES,,,,{'AirportCode': 'TFS'}
TCL,US,,,,
TCN,MX,,,,
TCO,CO,,,,
TCQ,PE,,,,
TCS,US,,,,
TCT,US,,,,
TCU,ZA,,,,
TCW,AU,,,,
TCZ,CN,,,,{'AirportCode': 'TCZ'}
TDA,CO,,,,
TDB,PG,,,,
TDD,BO,,,,
TDG,PH,,,,
TDJ,DJ,,,,
TDK,KZ,,,,
TDL,AR,,,,
TDO,US,,,,
TDR,AU,,,,
TDT,ZA,,,,
TDV,MG,,,,
TDX,TH,,,,
TEA,HN,,,,
TEB,US,,,,
TEC,BR,,,,
TED,DK,,,,
TEE,DZ,,,,
TEF,AU,,,,
TEG,BF,,,,
TEH,US,,,,
TEI,IN,,,,
TEK,US,,,,
TEL,MY,,,,
TEM,AU,,,,
TEN,CN,,,,
TEO,PG,,,,
TEP,PG,,,,
TEQ,TR,,,,
TER,PT,,,,{'AirportCode': 'TER'}
TES,ER,,,,
TET,MZ,,,,{'AirportCode': 'TET'}
TEU,NZ,,,,
TEX,US,,,,
TEY,IS,,,,
TEZ,IN,,,,{'AirportCode': 'TEZ'}
TFA,PG,,,,
TFF,BR,,,,
TFI,PG,,,,
TFL,BR,,,,
TFM,PG,,,,
TFT,PK,,,,
TFY,MA,,,,
TGB,PH,,,,
TGD,ME,,,,{'AirportCode': 'TGD'}
TGE,US,,,,
TGF,FR,,,,
TGG,MY,,,,{'AirportCode': 'TGG'}
TGH,VU,,,,
TGI,PE,,,,
TGJ,NC,,,,
TGL,PG,,,,
TGM,RO,,,,
TGN,AU,,,,
TGO,CN,,,,{'AirportCode': 'TGO'}
TGR,DZ,,,,
TGS,MZ,,,,
TGT,TZ,,,,
TGU,HN,,,,{'AirportCode': 'TGU'}
TGV,BG,,,,
TGX,CI,,,,
TGZ,MX,,,,{'AirportCode': 'TGZ'}
THA,US,,,,
THB,LS,,,,
THC,LR,,,,
THE,BR,,,,{'AirportCode': 'THE'}
THG,AU,,,,
THH,NZ,,,,
THI,MR,,,,
THK,LA,,,,
THL,MM,,,,
THM,US,,,,
THN,SE,,,,
THO,IS,,,,
THP,US,,,,
THR,IR,,,,{'AirportCode': 'IKA'}
THS,TH,,,,{'AirportCode': 'THS'}
THT,MR,,,,
THU,GL,,,,
THV,US,,,,
THY,ZA,,,,
THZ,NE,,,,
TIA,AL,,,,{'AirportCode': 'TIA'}
TIB,CO,,,,
TIC,MH,,,,
TID,DZ,,,,
TIE,ET,,,,
TIF,SA,,,,
TIG,PG,,,,
TIH,PF,,,,
TII,AF,,,,
TIJ,MX,,,,{'AirportCode': 'TIJ'}
TIL,CA,,,,
TIM,ID,,,,
TIN,DZ,,,,
TIO,MM,,,,
TIP,LY,,,,
TIQ,MP,,,,
TIR,IN,,,,{'AirportCode': 'TIR'}
TIS,AU,,,,
TIU,NZ,,,,
TIV,ME,,,,{'AirportCode': 'TIV'}
TIW,US,,,,
TIX,US,,,,
TIY,MR,,,,
TIZ,PG,,,,
TJA,BO,,,,
TJB,ID,,,,
TJG,ID,,,,
TJH,JP,,,,
TJI,HN,,,,
TJM,RU,,,,
TJQ,ID,,,,
TJS,ID,,,,
TJV,IN,,,,
TKA,US,,,,
TKB,PG,,,,
TKC,CM,,,,
TKD,GH,,,,
TKE,US,,,,
TKF,US,,,,
TKG,ID,,,,
TKH,TH,,,,
TKI,US,,,,
TKJ,US,,,,
TKK,FM,,,,{'AirportCode': 'TKK'}
TKL,US,,,,
TKM,GT,,,,
TKN,JP,,,,
TKO,LS,,,,
TKP,PF,,,,
TKQ,TZ,,,,
TKR,BD,,,,
TKS,JP,,,,{'AirportCode': 'TKS'}
TKT,TH,,,,
TKU,FI,,,,{'AirportCode': 'TKU'}
TKV,PF,,,,
TKW,PG,,,,
TKX,PF,,,,
TKY,AU,,,,
TKZ,NZ,,,,
TLA,US,,,,
TLB,PK,,,,
TLC,MX,,,,
TLD,BW,,,,
TLE,MG,,,,
TLF,US,,,,
TLG,SB,,,,
TLH,US,,,,{'AirportCode': 'TLH'}
TLI,ID,,,,
TLJ,US,,,,
TLK,IS,,,,
TLL,EE,,,,{'AirportCode': 'TLL'}
TLM,DZ,,,,
TLN,FR,,,,{'AirportCode': 'TLN'}
TLO,PG,,,,
TLP,PG,,,,
TLR,US,,,,
TLS,FR,,,,{'AirportCode': 'TLS'}
TLT,US,,,,
TLU,CO,,,,
TLV,IL,,,,{'AirportCode': 'TLV'}
TLW,PG,,,,
TLX,CL,,,,
TLZ,BR,,,,
TMA,US,,,,
TMC,ID,,,,
TMD,MR,,,,
TME,CO,,,,
TMG,MY,,,,
TMH,ID,,,,
TMI,NP,,,,
TMK,VN,,,,
TML,GH,,,,
TMM,MG,,,,
TMN,KI,,,,
TMO,VE,,,,
TMP,FI,,,,{'AirportCode': 'TMP'}
TMQ,BF,,,,
TMR,DZ,,,,
TMS,ST,,,,{'AirportCode': 'TMS'}
TMT,BR,,,,
TMU,CR,,,,
TMW,AU,,,,
TMX,DZ,,,,
TMY,ID,,,,
TMZ,NZ,,,,
TNA,CN,,,,{'AirportCode': 'TNA'}
TNB,ID,,,,
TNC,US,,,,
TND,CU,,,,
TNE,JP,,,,
TNF,FR,,,,
TNG,MA,,,,{'AirportCode': 'TNG'}
TNH,CN,,,,{'AirportCode': 'TNH'}
TNI,IN,,,,
TNJ,ID,,,,
TNK,US,,,,
TNL,UA,,,,
TNM,AQ,,,,
TNN,TW,,,,
TNO,CR,,,,
TNP,US,,,,
TNQ,KI,,,,
TNR,MG,,,,{'AirportCode': 'TNR'}
TNS,CA,,,,
TNU,US,,,,
TNV,KI,,,,
TNX,KH,,,,
TOA,US,,,,
TOB,LY,,,,
TOC,US,,,,
TOD,MY,,,,
TOE,TN,,,,
TOF,RU,,,,{'AirportCode': 'TOF'}
TOG,US,,,,
TOH,VU,,,,
TOI,US,,,,
TOK,PG,,,,
TOL,US,,,,
TOM,ML,,,,
TON,PG,,,,
TOP,US,,,,"{'AirportCode': ['FOE', 'TOP']}"
TOQ,CL,,,,
TOR,US,,,,
TOS,NO,,,,{'AirportCode': 'TOS'}
TOT,SR,,,,
TOU,NC,,,,
TOV,VG,,,,
TOW,BR,,,,
TOX,RU,,,,
TOY,JP,,,,{'AirportCode': 'TOY'}
TOZ,CI,,,,
TPA,US,,,,{'AirportCode': 'TPA'}
TPC,EC,,,,
TPE,TW,,,,"{'AirportCode': ['TSA', 'TPE']}"
TPG,MY,,,,
TPH,US,,,,
TPI,PG,,,,
TPJ,NP,,,,
TPK,ID,,,,
TPL,US,,,,
TPN,EC,,,,
TPO,US,,,,
TPP,PE,,,,
TPQ,MX,,,,
TPR,AU,,,,
TPS,IT,,,,
TPT,LR,,,,
TPU,NP,,,,
TQN,AF,,,,
TQS,CO,,,,
TRA,JP,,,,
TRB,CO,,,,
TRC,MX,,,,{'AirportCode': 'TRC'}
TRD,NO,,,,{'AirportCode': 'TRD'}
TRE,GB,,,,
TRF,NO,,,,
TRG,NZ,,,,{'AirportCode': 'TRG'}
TRH,US,,,,
TRI,US,,,,
TRJ,PG,,,,
TRK,ID,,,,
TRL,US,,,,
TRM,US,,,,
TRN,IT,,,,{'AirportCode': 'TRN'}
TRO,AU,,,,
TRP,US,,,,
TRQ,BR,,,,
TRR,LK,,,,
TRS,IT,,,,{'AirportCode': 'TRS'}
TRT,US,,,,
TRU,PE,,,,{'AirportCode': 'TRU'}
TRV,IN,,,,{'AirportCode': 'TRV'}
TRW,KI,,,,
TRX,US,,,,
TRY,UG,,,,
TRZ,IN,,,,{'AirportCode': 'TRZ'}
TSB,NA,,,,
TSC,EC,,,,
TSD,ZA,,,,
TSE,KZ,,,,{'AirportCode': 'TSE'}
TSG,US,,,,
TSH,ZR,,,,
TSI,PG,,,,
TSJ,JP,,,,{'AirportCode': 'TSJ'}
TSK,PG,,,,
TSL,MX,,,,
TSM,US,,,,
TSN,CN,,,,{'AirportCode': 'TSN'}
TSP,US,,,,
TSR,RO,,,,{'AirportCode': 'TSR'}
TST,TH,,,,
TSU,KI,,,,
TSV,AU,,,,
TSW,PG,,,,
TSX,ID,,,,
TSY,ID,,,,
TSZ,MN,,,,
TTA,MA,,,,
TTB,IT,,,,
TTC,CL,,,,
TTD,US,,,,
TTE,ID,,,,
TTG,AR,,,,
TTH,OM,,,,
TTI,PF,,,,
TTJ,JP,,,,{'AirportCode': 'TTJ'}
TTK,GB,,,,
TTL,FJ,,,,
TTM,CO,,,,
TTN,US,,,,
TTO,US,,,,{'AirportCode': 'TRI'}
TTQ,CR,,,,
TTR,ID,,,,
TTS,MG,,,,
TTT,TW,,,,
TTU,MA,,,,
TUA,EC,,,,
TUB,PF,,,,
TUC,AR,,,,{'AirportCode': 'TUC'}
TUD,SN,,,,
TUE,PA,,,,
TUF,FR,,,,
TUG,PH,,,,
TUI,SA,,,,
TUJ,ET,,,,
TUK,PK,,,,
TUL,US,,,,{'AirportCode': 'TUL'}
TUM,AU,,,,
TUN,TN,,,,{'AirportCode': 'TUN'}
TUO,NZ,,,,{'AirportCode': 'TUO'}
TUP,US,,,,
TUQ,BF,,,,
TUR,BR,,,,
TUS,US,,,,{'AirportCode': 'TUS'}
TUT,PG,,,,
TUU,SA,,,,
TUV,VE,,,,
TUW,PA,,,,
TUX,CA,,,,
TUY,MX,,,,
TUZ,BR,,,,
TVA,MG,,,,
TVC,US,,,,{'AirportCode': 'TVC'}
TVF,US,,,,
TVI,US,,,,
TVL,US,,,,
TVU,FJ,,,,
TVY,MM,,,,
TWA,US,,,,
TWB,AU,,,,
TWD,US,,,,
TWE,US,,,,
TWF,US,,,,
TWN,AU,,,,
TWP,AU,,,,
TWT,PH,,,,
TWU,MY,,,,{'AirportCode': 'TWU'}
TWY,PG,,,,
TXG,TW,,,,{'AirportCode': 'TXG'}
TXK,US,,,,
TXM,ID,,,,
TXN,CN,,,,{'AirportCode': 'TXN'}
TXR,AU,,,,
TXU,CI,,,,
TYA,RU,,,,
TYB,AU,,,,
TYD,RU,,,,
TYE,US,,,,
TYF,SE,,,,
TYG,AU,,,,
TYL,PE,,,,
TYM,BS,,,,
TYN,CN,,,,{'AirportCode': 'TYN'}
TYO,JP,,,,"{'AirportCode': ['HND', 'NRT']}"
TYP,AU,,,,
TYR,US,,,,{'AirportCode': 'TYR'}
TYS,US,,,,{'AirportCode': 'TYS'}
TYT,UY,,,,
TYZ,US,,,,
TZM,MX,,,,
TZN,BS,,,,
TZX,TR,,,,{'AirportCode': 'TZX'}
UAC,MX,,,,
UAE,PG,,,,
UAH,PF,,,,
UAI,ID,,,,
UAK,GL,,,,
UAL,AO,,,,
UAP,PF,,,,
UAQ,AR,,,,
UAS,KE,,,,
UAX,GT,,,,
UBA,BR,,,,
UBB,AU,,,,
UBI,PG,,,,
UBJ,JP,,,,{'AirportCode': 'UBJ'}
UBP,TH,,,,{'AirportCode': 'UBP'}
UBR,ID,,,,
UBS,US,,,,
UBT,BR,,,,
UBU,AU,,,,
UCA,US,,,,
UCC,US,,,,
UCE,US,,,,
UCK,UA,,,,
UCN,LR,,,,
UCT,RU,,,,
UCY,US,,,,
UCZ,PE,,,,
UDA,AU,,,,
UDE,NL,,,,
UDI,BR,,,,{'AirportCode': 'UDI'}
UDJ,UA,,,,
UDN,IT,,,,
UDO,LA,,,,
UDR,IN,,,,{'AirportCode': 'UDR'}
UEE,AU,,,,
UEL,MZ,,,,
UEO,JP,,,,
UES,US,,,,
UET,PK,,,,
UFA,RU,,,,{'AirportCode': 'UFA'}
UGA,MN,,,,
UGC,UZ,,,,
UGI,US,,,,
UGN,US,,,,
UGO,AO,,,,
UGS,US,,,,
UGU,ID,,,,
UHE,CZ,,,,
UHF,GB,,,,
UIB,CO,,,,
UIH,VN,,,,
UII,HN,,,,
UIK,RU,,,,
UIL,US,,,,
UIN,US,,,,
UIO,EC,,,,{'AirportCode': 'UIO'}
UIP,FR,,,,
UIQ,VU,,,,
UIR,AU,,,,
UIT,MH,,,,
UIZ,US,,,,
UJE,MH,,,,
UKB,JP,,,,
UKI,US,,,,
UKK,KZ,,,,
UKN,US,,,,
UKR,YE,,,,
UKT,US,,,,
UKU,PG,,,,
UKX,RU,,,,
UKY,JP,,,,
ULA,AR,,,,
ULB,VU,,,,
ULD,ZA,,,,
ULE,PG,,,,
ULG,MN,,,,
ULI,FM,,,,
ULL,GB,,,,
ULM,US,,,,
ULN,MN,,,,{'AirportCode': 'ULN'}
ULO,MN,,,,
ULP,AU,,,,
ULQ,CO,,,,
ULS,CO,,,,
ULU,UG,,,,
ULX,ZA,,,,
ULY,RU,,,,{'AirportCode': 'ULY'}
